,지역번호,지역,2008년01월_계,2008년02월_계,2008년03월_계,2008년04월_계,2008년05월_계,2008년06월_계,2008년07월_계,2008년08월_계,2008년09월_계,2008년10월_계,2008년11월_계,2008년12월_계
2519,4423041000,충청남도 논산시 은진면,5,3,2,5,2,1,2,2,2,2,1,6
2520,4423042000,충청남도 논산시 채운면,3,1,0,2,5,2,3,1,2,2,2,2
2521,4423051000,충청남도 논산시 취암동,34,27,29,22,15,28,24,28,21,26,18,26
2522,4423052000,충청남도 논산시 부창동,14,15,12,9,12,7,14,18,15,15,20,17
2523,4425000000,충청남도 계룡시 ,32,34,32,33,47,28,38,35,36,35,34,42
2524,4425031000,충청남도 계룡시 두마면,0,3,3,1,8,3,5,6,7,8,9,8
2525,4425031500,충청남도 계룡시 엄사면,12,11,12,15,21,10,11,13,10,12,15,14
2526,4425032000,충청남도 계룡시 남선면,12,6,6,6,9,6,14,5,6,8,2,10
2527,4425051000,충청남도 계룡시 금암동,8,14,11,11,9,9,8,11,13,7,8,10
2528,4471000000,충청남도 금산군 ,40,44,40,36,43,38,46,34,36,37,34,44
2529,4471025000,충청남도 금산군 금산읍,25,24,19,18,23,23,28,13,18,18,17,26
2530,4471031000,충청남도 금산군 금성면,3,2,4,1,2,1,0,2,2,1,1,5
2531,4471032000,충청남도 금산군 제원면,2,0,2,0,2,2,2,1,2,0,3,3
2532,4471033000,충청남도 금산군 부리면,0,2,4,2,0,0,1,3,3,1,1,0
2533,4471034000,충청남도 금산군 군북면,1,1,0,0,3,1,0,1,1,4,2,0
2534,4471035000,충청남도 금산군 남일면,2,0,2,1,1,1,4,2,3,2,1,1
2535,4471036000,충청남도 금산군 남이면,0,3,1,3,2,0,1,2,0,1,1,2
2536,4471037000,충청남도 금산군 진산면,0,3,2,2,4,3,0,2,2,3,1,1
2537,4471038000,충청남도 금산군 복수면,3,4,1,3,2,5,2,2,2,2,4,2
2538,4471039000,충청남도 금산군 추부면,4,5,5,6,4,2,8,6,3,5,3,4
2539,4473000000,충청남도 연기군 ,88,72,58,82,82,73,61,49,69,68,51,64
2540,4473025000,충청남도 연기군 조치원읍,56,34,35,37,45,40,38,27,34,40,23,40
2541,4473031000,충청남도 연기군 동면,2,3,3,5,10,5,4,1,1,1,3,5
2542,4473032000,충청남도 연기군 서면,0,2,2,3,4,3,0,4,5,0,3,0
2543,4473032500,충청남도 연기군 서면봉암출장소,5,5,8,15,4,6,4,4,4,4,2,4
2544,4473033000,충청남도 연기군 남면,4,3,2,2,1,5,1,2,9,4,0,1
2545,4473034000,충청남도 연기군 금남면,10,11,3,7,6,7,8,6,5,4,13,6
2546,4473035000,충청남도 연기군 전의면,5,8,2,10,6,3,1,2,5,10,4,4
2547,4473036000,충청남도 연기군 전동면,2,4,2,1,3,1,4,1,3,3,1,2
2548,4473037000,충청남도 연기군 소정면,4,2,1,2,3,3,1,2,3,2,2,2
2549,4476000000,충청남도 부여군 ,44,47,42,47,38,33,39,38,42,37,31,38
2550,4476025000,충청남도 부여군 부여읍,17,12,15,14,10,12,11,13,21,7,11,12
2551,4476031000,충청남도 부여군 규암면,9,16,8,9,13,10,11,10,5,8,11,10
2552,4476032000,충청남도 부여군 은산면,1,2,2,2,1,1,2,3,2,5,4,1
2553,4476033000,충청남도 부여군 외산면,0,1,0,3,1,2,0,0,1,3,0,1
2554,4476034000,충청남도 부여군 내산면,1,0,1,1,1,0,2,0,1,0,2,0
2555,4476035000,충청남도 부여군 구룡면,0,2,1,1,0,2,0,0,0,0,0,1
2556,4476036000,충청남도 부여군 홍산면,4,4,0,2,0,2,0,2,1,3,2,0
2557,4476037000,충청남도 부여군 옥산면,2,0,1,0,0,1,0,0,2,2,0,1
2558,4476038000,충청남도 부여군 남면,0,1,1,4,1,0,2,2,0,3,0,1
2559,4476039000,충청남도 부여군 충화면,0,0,2,1,1,0,2,0,0,0,0,3
2560,4476040000,충청남도 부여군 양화면,0,2,1,0,1,0,1,1,1,0,0,1
2561,4476041000,충청남도 부여군 임천면,3,0,4,1,1,0,1,2,2,1,0,1
2562,4476042000,충청남도 부여군 장암면,3,1,2,3,2,0,1,1,1,1,0,2
2563,4476043000,충청남도 부여군 세도면,2,2,2,4,4,1,3,1,1,1,0,1
2564,4476044000,충청남도 부여군 석성면,1,4,1,1,1,1,1,2,2,2,1,2
2565,4476045000,충청남도 부여군 초촌면,1,0,1,1,1,1,2,1,2,1,0,1
2566,4477000000,충청남도 서천군 ,32,33,35,30,34,31,27,27,27,35,22,28
2567,4477025000,충청남도 서천군 장항읍,10,5,8,9,12,13,5,6,7,9,5,9
2568,4477025300,충청남도 서천군 서천읍,6,11,13,6,10,6,6,9,7,9,4,1
2569,4477031000,충청남도 서천군 마서면,7,4,3,5,2,3,7,2,6,1,6,8
2570,4477032000,충청남도 서천군 화양면,1,1,0,3,1,0,0,2,0,2,0,2
2571,4477033000,충청남도 서천군 기산면,0,1,1,0,1,1,1,0,0,1,1,1
2572,4477034000,충청남도 서천군 한산면,3,0,0,0,1,0,1,0,4,3,0,1
2573,4477035000,충청남도 서천군 마산면,1,0,2,1,0,1,0,1,0,2,0,0
2574,4477036000,충청남도 서천군 시초면,0,0,1,1,1,0,0,0,0,1,0,0
2575,4477037000,충청남도 서천군 문산면,0,0,0,0,1,1,0,0,0,1,1,0
2576,4477038000,충청남도 서천군 판교면,1,0,0,1,0,0,0,2,0,0,0,0
2577,4477039000,충청남도 서천군 종천면,2,3,1,1,0,0,2,0,1,1,2,2
2578,4477040000,충청남도 서천군 비인면,0,2,0,1,2,0,3,1,0,4,3,0
2579,4477041000,충청남도 서천군 서면,1,6,6,2,3,6,2,4,2,1,0,4
2580,4479000000,충청남도 청양군 ,21,25,15,18,18,17,33,10,15,21,19,17
2581,4479025000,충청남도 청양군 청양읍,8,13,6,7,9,9,13,5,6,6,8,5
2582,4479031000,충청남도 청양군 운곡면,1,1,3,0,1,1,0,0,0,0,3,0
2583,4479032000,충청남도 청양군 대치면,1,1,1,1,0,0,0,1,2,2,2,1
2584,4479033000,충청남도 청양군 정산면,1,4,0,1,2,1,9,1,1,4,2,1
2585,4479034000,충청남도 청양군 목면,1,1,0,0,2,0,1,0,1,2,1,1
2586,4479035000,충청남도 청양군 청남면,2,2,1,0,1,1,2,0,1,3,0,0
2587,4479036000,충청남도 청양군 장평면,3,0,0,3,0,1,3,3,0,2,0,3
2588,4479037000,충청남도 청양군 남양면,0,0,2,1,2,1,0,0,2,2,1,2
2589,4479038000,충청남도 청양군 화성면,3,1,1,4,0,0,4,0,1,0,2,1
2590,4479039000,충청남도 청양군 비봉면,1,2,1,1,1,3,1,0,1,0,0,3
2591,4480000000,충청남도 홍성군 ,68,52,55,48,45,70,49,58,55,57,54,58
2592,4480025000,충청남도 홍성군 홍성읍,42,28,32,26,22,43,27,36,31,39,32,38
2593,4480025300,충청남도 홍성군 광천읍,7,4,5,4,7,4,3,7,2,2,2,4
2594,4480031000,충청남도 홍성군 홍북면,5,5,3,2,5,8,3,5,2,1,5,3
2595,4480032000,충청남도 홍성군 금마면,2,1,2,2,0,3,0,2,3,3,3,2
2596,4480033000,충청남도 홍성군 홍동면,2,3,0,3,0,3,3,2,4,1,2,0
2597,4480034000,충청남도 홍성군 장곡면,2,3,2,1,2,0,1,0,3,2,3,0
2598,4480035000,충청남도 홍성군 은하면,3,0,0,0,0,0,1,1,1,2,1,2
2599,4480036000,충청남도 홍성군 결성면,0,0,4,1,2,1,2,1,1,2,0,3
2600,4480037000,충청남도 홍성군 서부면,0,1,3,5,2,2,5,2,2,2,1,1
2601,4480038000,충청남도 홍성군 갈산면,1,1,2,1,2,2,2,0,4,1,0,2
